product_id,supplier_id,fecha_inicio,fecha_fin,cantidad
18509,67,2024-04-15,2024-11-01,50
18510,54,2024-01-20,2024-07-15,67
18511,61,2024-02-04,2024-12-31,12
18512,47,2024-02-04,2025-03-28,73
18513,73,2024-01-15,2024-11-14,36
18514,41,2024-02-09,2024-06-11,1
18515,80,2024-03-26,2024-12-06,42
18516,88,2024-01-02,2025-04-10,29
18517,1,2024-04-11,2024-06-05,21
18518,50,2024-02-09,2024-10-15,66
18519,70,2024-01-22,2024-09-29,93
18520,5,2024-01-25,2024-10-18,30
18521,84,2024-03-19,2025-04-07,19
18522,66,2024-02-24,2024-10-13,94
18523,24,2024-02-26,2024-04-28,74
18524,62,2024-02-25,2024-06-07,71
18525,37,2024-02-03,2024-06-23,54
18526,49,2024-03-18,2024-09-22,90
18527,49,2024-02-26,2024-10-14,26
18528,7,2024-03-02,2024-11-08,16
18529,28,2024-02-05,2024-08-15,11
18530,35,2024-04-10,2024-08-18,4
18531,26,2024-01-05,2024-06-02,3
18532,75,2024-02-24,2025-02-15,72
18533,40,2024-02-18,2024-11-07,47
18534,45,2024-01-17,2024-10-20,78
18535,65,2024-03-24,2024-11-17,1
18536,69,2024-02-17,2024-11-27,41
18537,74,2024-04-08,2024-11-02,5
18538,69,2024-02-06,2025-01-25,5
18539,57,2024-02-17,2025-02-27,97
18540,40,2024-01-01,2024-04-25,57
18541,91,2024-01-10,2025-01-05,76
18542,47,2024-03-15,2024-10-06,69
18543,100,2024-04-03,2025-03-02,84
18544,42,2024-01-01,2024-08-13,79
18545,63,2024-01-22,2024-06-04,29
18546,95,2024-03-22,2024-10-28,54
18547,53,2024-04-04,2024-11-15,54
18548,28,2024-04-01,2025-04-06,16
18549,63,2024-02-29,2024-07-11,67
18550,7,2024-02-08,2024-07-09,32
18551,41,2024-04-01,2024-11-22,18
18552,46,2024-01-04,2025-01-21,30
18553,23,2024-02-19,2025-02-11,92
18554,92,2024-04-16,2024-09-20,72
18555,46,2024-03-23,2024-07-21,58
18556,18,2024-01-01,2024-05-26,52
18557,16,2024-01-22,2024-06-11,38
18558,25,2024-02-29,2024-12-11,7
18559,47,2024-04-05,2024-08-09,9
18560,14,2024-03-19,2025-02-04,11
18561,66,2024-04-11,2024-09-04,58
18562,38,2024-04-15,2024-12-06,43
18563,4,2024-03-21,2024-10-15,79
18564,71,2024-04-09,2025-02-17,45
18565,50,2024-01-03,2025-03-05,87
18566,57,2024-04-01,2025-01-06,37
18567,39,2024-01-24,2025-02-28,6
18568,62,2024-02-05,2024-07-10,85
18569,80,2024-02-18,2024-04-30,27
18570,67,2024-02-14,2024-09-30,12
18571,20,2024-03-11,2025-01-07,31
18572,100,2024-04-11,2024-11-19,6
18573,56,2024-04-08,2024-12-10,10
18574,100,2024-04-12,2024-06-14,30
18575,44,2024-01-20,2024-05-12,59
18576,60,2024-01-03,2024-07-18,53
18577,63,2024-03-13,2025-03-23,40
18578,95,2024-02-27,2024-08-20,64
18579,59,2024-01-26,2025-01-27,66
18580,94,2024-01-10,2024-10-07,10
18581,69,2024-01-07,2025-04-09,43
18582,64,2024-03-21,2024-09-20,21
18583,50,2024-01-13,2025-03-02,63
18584,66,2024-02-26,2024-09-15,12
18585,95,2024-02-05,2024-07-26,97
18586,72,2024-03-19,2024-05-21,95
18587,86,2024-02-14,2024-08-28,27
18588,60,2024-04-09,2025-01-03,39
18589,29,2024-01-30,2024-06-01,84
18590,39,2024-03-16,2024-09-08,65
18591,58,2024-03-13,2024-05-12,91
18592,29,2024-04-16,2025-02-18,37
18593,14,2024-03-06,2024-11-24,82
18594,35,2024-01-02,2024-09-20,77
18595,14,2024-01-05,2024-04-19,93
18596,60,2024-02-12,2024-08-24,2
18597,69,2024-02-12,2025-02-28,5
18598,26,2024-01-11,2024-04-24,11
18599,22,2024-04-05,2024-05-12,61
18600,14,2024-01-06,2024-10-04,9
18601,74,2024-01-13,2024-07-12,16
18602,28,2024-03-09,2024-05-01,56
18603,16,2024-03-27,2024-12-01,8
18604,72,2024-03-10,2024-06-18,13
18605,47,2024-04-04,2024-06-30,70
18606,83,2024-01-04,2024-12-28,98
18607,45,2024-02-17,2024-11-29,38
18608,41,2024-03-05,2024-08-27,66
18609,1,2024-04-11,2025-04-06,22
18610,99,2024-01-25,2024-08-08,55
18611,82,2024-02-25,2025-01-03,86
18612,87,2024-01-20,2024-12-06,44
18613,94,2024-04-12,2024-04-23,90
18614,53,2024-02-04,2024-12-29,68
18615,38,2024-02-12,2024-09-22,6
18616,10,2024-01-25,2024-09-18,95
18617,63,2024-01-03,2025-03-22,10
18618,38,2024-01-02,2024-04-17,41
18619,90,2024-02-25,2025-02-12,53
18620,8,2024-02-17,2024-12-15,90
18621,46,2024-01-28,2025-03-11,37
18622,66,2024-03-31,2024-12-06,49
18623,40,2024-03-11,2024-12-12,13
18624,16,2024-02-19,2024-07-13,38
18625,45,2024-03-25,2024-05-20,78
18626,2,2024-02-10,2024-12-23,8
18627,68,2024-01-02,2024-10-04,47
18628,81,2024-01-16,2024-05-12,58
18629,64,2024-03-06,2025-04-05,12
18630,76,2024-02-13,2025-04-16,75
18631,60,2024-01-20,2024-12-06,22
18632,98,2024-01-01,2024-05-08,52
18633,56,2024-01-21,2024-09-17,68
18634,94,2024-03-23,2024-08-30,68
18635,3,2024-03-22,2024-04-26,25
18636,98,2024-01-31,2025-01-31,36
18637,42,2024-01-07,2024-07-30,75
18638,80,2024-02-29,2024-12-17,13
18639,92,2024-04-05,2024-09-02,42
18640,47,2024-04-13,2024-08-27,43
18641,3,2024-02-02,2024-07-01,57
18642,87,2024-03-12,2024-07-08,6
18643,11,2024-03-31,2024-11-04,18
18644,99,2024-04-06,2024-10-13,46
18645,68,2024-02-24,2025-03-19,41
18646,60,2024-02-09,2024-11-19,64
18647,26,2024-03-14,2025-04-01,87
18648,95,2024-03-27,2025-01-04,11
18649,17,2024-03-29,2024-11-27,85
18650,17,2024-04-10,2024-10-10,43
18651,68,2024-01-12,2024-06-04,18
18652,34,2024-01-20,2024-08-02,2
18653,6,2024-04-14,2024-11-27,70
18654,9,2024-02-29,2024-11-30,38
18655,97,2024-01-15,2025-03-02,57
18656,93,2024-03-10,2024-09-18,23
18657,85,2024-04-12,2025-02-17,56
18658,42,2024-01-25,2024-07-13,33
18659,81,2024-01-08,2025-02-03,18
18660,1,2024-01-06,2025-03-28,50
18661,27,2024-02-01,2024-09-21,53
18662,16,2024-01-01,2024-05-12,7
18663,34,2024-03-05,2025-02-28,98
18664,73,2024-03-16,2024-11-23,55
18665,12,2024-02-22,2024-09-10,38
18666,45,2024-02-07,2024-08-10,97
18667,85,2024-02-16,2024-10-23,19
18668,65,2024-03-18,2024-05-05,10
18669,85,2024-01-14,2025-02-05,51
18670,63,2024-03-12,2024-09-23,75
18671,19,2024-03-25,2025-01-25,62
18672,39,2024-01-31,2024-05-29,14
18673,42,2024-02-23,2025-03-29,46
18674,82,2024-01-07,2024-11-30,54
18675,47,2024-01-22,2024-04-23,15
18676,48,2024-02-11,2024-06-20,68
18677,57,2024-04-13,2024-11-30,100
18678,95,2024-04-12,2024-07-07,75
18679,66,2024-01-31,2024-11-26,61
18680,73,2024-03-17,2025-02-07,52
18681,6,2024-03-02,2025-03-09,6
18682,56,2024-02-01,2024-10-16,19
18683,24,2024-04-04,2024-10-18,58
18684,91,2024-04-13,2025-01-15,69
18685,95,2024-03-12,2024-09-13,21
18686,7,2024-04-01,2025-02-24,64
18687,93,2024-01-01,2024-05-19,25
18688,69,2024-04-14,2024-11-06,74
18689,52,2024-03-24,2024-06-29,34
18690,63,2024-01-21,2024-10-08,94
18691,17,2024-04-08,2024-10-04,67
18692,51,2024-01-27,2024-11-14,99
18693,63,2024-01-25,2025-01-29,84
18694,80,2024-01-28,2024-04-20,40
18695,87,2024-04-02,2024-11-20,88
18696,12,2024-01-14,2024-10-04,65
18697,20,2024-01-05,2024-12-08,44
18698,47,2024-01-04,2024-12-02,48
18699,10,2024-01-30,2025-01-13,3
18700,1,2024-04-01,2024-05-24,85
18701,100,2024-01-22,2024-12-25,39
18702,97,2024-03-10,2024-12-18,71
18703,54,2024-02-25,2025-01-12,12
18704,8,2024-03-14,2024-10-09,34
18705,27,2024-03-14,2024-11-27,48
18706,79,2024-03-10,2025-04-12,1
18707,31,2024-03-13,2024-12-03,21
18708,6,2024-02-14,2024-09-27,57
18709,100,2024-01-01,2024-12-18,47
18710,79,2024-03-07,2025-01-15,39
18711,80,2024-04-07,2024-07-17,18
18712,74,2024-01-17,2024-12-21,25
18713,54,2024-01-14,2024-12-31,14
18714,45,2024-04-03,2024-10-21,61
18715,66,2024-01-28,2024-05-05,24
18716,29,2024-03-30,2024-08-09,8
18717,93,2024-03-16,2024-07-10,25
18718,20,2024-01-08,2025-02-06,48
18719,61,2024-01-22,2024-12-29,71
18720,31,2024-02-02,2025-04-04,4
18721,45,2024-03-04,2024-10-05,73
18722,74,2024-01-01,2025-01-07,18
18723,6,2024-04-01,2024-09-24,84
18724,9,2024-01-24,2024-12-20,12
18725,30,2024-04-10,2025-02-13,84
18726,80,2024-02-28,2024-08-13,81
18727,58,2024-03-28,2024-06-23,77
18728,92,2024-01-06,2025-02-22,28
18729,14,2024-03-11,2024-05-17,87
18730,100,2024-03-17,2024-12-02,56
18731,46,2024-02-28,2024-04-27,26
18732,44,2024-02-05,2024-11-21,78
18733,78,2024-03-16,2025-03-14,81
18734,67,2024-02-25,2024-05-22,24
18735,92,2024-03-01,2024-11-13,45
18736,38,2024-03-03,2024-05-16,95
18737,19,2024-01-04,2024-10-29,21
18738,76,2024-04-16,2024-09-13,75
18739,93,2024-01-27,2024-06-08,60
18740,87,2024-01-17,2025-04-14,37
18741,23,2024-02-29,2025-02-25,100
18742,9,2024-03-03,2024-09-17,99
18743,44,2024-04-01,2024-08-06,58
18744,67,2024-01-19,2024-08-31,41
18745,87,2024-02-03,2025-03-08,89
18746,37,2024-04-14,2025-02-09,41
18747,14,2024-01-21,2024-10-15,56
18748,34,2024-03-10,2024-10-10,35
18749,43,2024-04-04,2025-04-11,90
18750,59,2024-03-06,2024-04-23,41
18751,97,2024-03-05,2024-11-01,17
18752,22,2024-02-09,2024-08-16,72
18753,86,2024-03-08,2024-11-25,41
18754,52,2024-04-09,2024-10-17,3
18755,32,2024-03-24,2024-06-29,91
18756,96,2024-02-19,2024-07-23,96
18757,17,2024-03-27,2024-06-20,66
18758,5,2024-04-07,2025-01-05,38
18759,76,2024-01-09,2024-06-27,16
18760,2,2024-03-25,2024-12-28,22
18761,1,2024-03-22,2025-04-01,53
18762,83,2024-02-13,2024-12-29,30
18763,29,2024-02-15,2024-10-30,15
18764,90,2024-03-09,2025-03-16,62
18765,6,2024-03-14,2024-05-08,41
18766,15,2024-01-13,2024-08-17,83
18767,19,2024-02-14,2025-02-17,88
18768,66,2024-02-29,2024-08-08,57
18769,16,2024-01-25,2025-01-07,38
18770,24,2024-03-24,2024-06-01,4
18771,23,2024-03-01,2024-09-08,5
18772,33,2024-04-16,2024-07-31,2
18773,6,2024-03-24,2025-01-27,52
18774,14,2024-02-22,2024-08-09,39
18775,4,2024-03-28,2024-09-06,35
18776,72,2024-01-01,2024-10-31,27
18777,62,2024-03-04,2024-07-26,13
18778,96,2024-01-04,2024-06-04,27
18779,10,2024-01-26,2024-05-05,83
18780,67,2024-02-17,2024-11-28,49
18781,26,2024-03-29,2025-03-27,81
18782,44,2024-01-07,2024-05-21,47
18783,47,2024-01-26,2024-07-25,40
18784,88,2024-02-10,2024-05-16,44
18785,54,2024-01-01,2024-09-02,89
18786,58,2024-03-14,2024-08-05,3
18787,37,2024-04-03,2024-09-06,9
18788,79,2024-02-08,2025-03-18,74
18789,87,2024-02-12,2024-08-03,66
18790,48,2024-01-20,2025-01-17,22
18791,56,2024-03-26,2024-12-05,21
18792,9,2024-03-11,2025-03-23,48
18793,56,2024-01-17,2025-01-22,87
18794,86,2024-01-07,2024-12-15,29
18795,81,2024-01-31,2024-08-20,71
18796,6,2024-03-03,2025-01-27,16
18797,93,2024-01-22,2024-09-23,11
18798,29,2024-03-04,2024-12-25,71
18799,59,2024-04-03,2024-10-09,61
18800,34,2024-02-20,2024-11-05,64
18801,61,2024-01-25,2024-12-06,72
18802,44,2024-01-07,2024-09-30,45
18803,84,2024-03-10,2025-02-24,89
18804,14,2024-02-21,2024-05-23,25
18805,39,2024-04-08,2025-02-20,47
18806,29,2024-01-30,2024-07-22,59
18807,11,2024-01-08,2025-03-04,20
18808,83,2024-02-19,2024-11-07,64
18809,24,2024-01-27,2025-04-04,100
18810,9,2024-01-18,2024-08-19,59
18811,46,2024-01-22,2024-04-24,55
18812,23,2024-03-06,2024-09-18,11
18813,98,2024-02-08,2025-03-16,12
18814,54,2024-03-13,2024-09-06,79
18815,20,2024-01-24,2024-04-29,58
18816,5,2024-03-30,2024-05-13,81
18817,34,2024-01-06,2024-11-08,68
18818,51,2024-02-17,2024-04-19,100
18819,78,2024-03-06,2025-02-02,76
18820,15,2024-03-05,2024-10-11,58
18821,56,2024-03-15,2024-05-10,30
18822,54,2024-03-17,2025-01-05,7
18823,28,2024-03-16,2024-05-25,66
18824,87,2024-01-16,2024-08-17,12
18825,54,2024-02-16,2024-11-17,74
18826,96,2024-04-15,2024-09-25,30
18827,56,2024-04-07,2024-10-25,77
18828,62,2024-03-21,2024-09-08,41
18829,88,2024-03-16,2024-09-07,12
18830,32,2024-01-18,2024-12-12,57
18831,65,2024-01-20,2025-02-22,58
18832,27,2024-02-10,2024-07-01,63
18833,84,2024-02-09,2024-08-12,46
18834,44,2024-01-13,2024-07-11,100
18835,48,2024-02-18,2024-05-13,58
18836,16,2024-04-08,2024-09-18,95
18837,82,2024-02-04,2024-12-06,8
18838,48,2024-03-29,2024-12-16,75
18839,44,2024-03-01,2025-02-28,43
18840,66,2024-02-14,2024-08-23,90
18841,19,2024-03-23,2024-07-04,34
18842,90,2024-03-11,2025-03-01,83
18843,23,2024-03-11,2024-10-26,82
18844,87,2024-02-18,2025-03-03,88
18845,27,2024-03-07,2024-12-23,10
18846,44,2024-04-10,2025-02-18,19
18847,86,2024-02-28,2024-09-12,52
18848,42,2024-01-13,2024-07-29,44
18849,97,2024-04-07,2025-01-27,10
18850,41,2024-02-11,2024-05-07,70
18851,59,2024-01-09,2025-01-25,98
18852,52,2024-01-06,2025-03-02,52
18853,40,2024-04-14,2024-08-20,40
18854,84,2024-03-19,2024-09-24,9
18855,5,2024-02-20,2024-06-29,29
18856,86,2024-01-19,2024-12-29,58
18857,21,2024-03-11,2024-05-15,32
18858,77,2024-03-03,2025-01-13,47
18859,89,2024-04-10,2025-04-10,19
18860,12,2024-03-25,2025-01-11,10
18861,73,2024-03-12,2025-02-20,40
18862,70,2024-01-19,2024-06-06,17
18863,99,2024-02-28,2025-04-15,19
18864,51,2024-03-22,2024-10-30,63
18865,71,2024-03-28,2024-10-17,95
18866,54,2024-03-26,2025-02-12,77
18867,51,2024-04-06,2025-04-09,64
18868,80,2024-01-09,2024-06-20,72
18869,40,2024-01-18,2024-06-09,47
18870,53,2024-01-07,2024-07-22,39
18871,21,2024-03-01,2025-01-15,45
18872,15,2024-02-26,2024-12-23,22
18873,17,2024-01-21,2024-08-02,60
18874,70,2024-03-19,2024-10-21,13
18875,82,2024-01-30,2024-10-20,43
18876,61,2024-01-03,2024-06-27,13
18877,2,2024-02-10,2024-06-23,10
18878,40,2024-02-27,2025-02-23,84
18879,83,2024-04-15,2024-07-19,32
18880,12,2024-04-15,2024-10-05,77
18881,10,2024-03-19,2024-10-18,56
18882,76,2024-02-17,2025-02-04,48
18883,54,2024-03-15,2024-04-26,30
18884,76,2024-03-03,2024-11-08,14
18885,23,2024-04-11,2024-04-28,77
18886,8,2024-02-03,2024-11-22,47
18887,75,2024-01-21,2024-09-12,48
18888,79,2024-02-04,2024-07-05,96
18889,34,2024-02-17,2025-01-16,99
18890,75,2024-02-21,2025-04-06,52
18891,84,2024-03-07,2024-10-29,63
18892,16,2024-03-13,2024-10-09,61
18893,28,2024-03-19,2024-11-23,27
18894,26,2024-02-17,2024-08-15,66
18895,61,2024-02-06,2024-10-20,55
18896,31,2024-02-01,2025-04-03,52
18897,69,2024-01-14,2025-02-19,21
18898,22,2024-02-18,2024-08-30,29
18899,38,2024-04-02,2024-04-25,4
18900,22,2024-03-17,2024-12-01,34
18901,48,2024-03-24,2024-09-12,14
18902,43,2024-01-22,2025-03-16,53
18903,90,2024-04-07,2025-01-01,80
18904,33,2024-01-08,2024-06-14,7
18905,14,2024-01-19,2025-01-29,17
18906,6,2024-01-06,2024-06-08,36
18907,36,2024-04-13,2024-08-13,40
18908,11,2024-03-08,2024-09-04,79
18909,23,2024-02-25,2024-07-18,13
18910,1,2024-03-11,2024-09-08,68
18911,14,2024-03-01,2024-08-11,52
18912,55,2024-02-10,2024-07-31,4
18913,54,2024-02-29,2024-07-10,2
18914,94,2024-02-05,2024-05-20,74
18915,63,2024-02-08,2024-04-24,33
18916,40,2024-04-06,2024-05-03,54
18917,12,2024-01-20,2025-02-13,23
18918,21,2024-04-09,2024-04-22,62
18919,26,2024-01-02,2024-12-19,28
18920,53,2024-03-30,2024-07-25,52
18921,70,2024-02-03,2024-07-09,49
18922,20,2024-01-18,2025-01-29,63
18923,34,2024-02-14,2024-11-10,34
18924,74,2024-04-05,2025-04-02,72
18925,52,2024-01-10,2024-11-04,95
18926,20,2024-03-07,2024-06-07,22
18927,23,2024-04-06,2025-03-23,13
18928,84,2024-03-06,2025-01-27,76
18929,76,2024-03-20,2024-08-12,41
18930,46,2024-02-25,2024-10-01,12
18931,37,2024-02-04,2024-06-09,14
18932,75,2024-01-06,2024-05-26,17
18933,65,2024-03-30,2024-12-26,100
18934,22,2024-03-25,2024-11-13,46
18935,63,2024-01-06,2024-11-02,43
18936,82,2024-01-25,2024-11-08,60
18937,65,2024-02-26,2024-04-30,39
18938,5,2024-03-11,2024-11-29,48
18939,72,2024-04-04,2024-09-21,21
18940,86,2024-02-25,2024-12-31,33
18941,97,2024-01-16,2025-02-23,58
18942,50,2024-01-26,2024-07-22,81
18943,11,2024-01-01,2024-11-26,86
18944,25,2024-04-14,2024-04-25,66
18945,27,2024-02-24,2025-04-03,51
18946,21,2024-03-18,2025-01-05,26
18947,73,2024-03-22,2025-04-03,45
18948,87,2024-02-09,2024-05-18,4
18949,80,2024-03-29,2025-01-19,86
18950,53,2024-01-11,2025-02-20,64
18951,73,2024-01-27,2024-05-16,30
18952,16,2024-02-13,2025-03-19,22
18953,94,2024-03-07,2024-08-01,22
18954,63,2024-03-12,2024-07-31,26
18955,15,2024-01-14,2025-01-07,61
18956,78,2024-02-01,2024-09-24,67
18957,1,2024-04-15,2024-04-26,1
18958,59,2024-01-29,2025-02-11,7
18959,51,2024-03-20,2024-07-16,43
18960,75,2024-04-12,2024-10-02,66
18961,6,2024-03-06,2025-04-10,67
18962,69,2024-03-14,2024-07-31,7
18963,22,2024-01-24,2024-10-20,42
18964,98,2024-02-16,2024-11-30,54
18965,76,2024-01-28,2024-07-06,39
18966,82,2024-03-14,2024-11-24,47
18967,38,2024-01-12,2024-10-10,87
18968,27,2024-02-22,2025-02-05,77
18969,83,2024-03-11,2024-10-30,84
18970,61,2024-03-23,2025-03-17,23
18971,62,2024-01-05,2024-09-29,66
18972,18,2024-02-28,2024-07-07,95
18973,3,2024-01-27,2025-01-10,61
18974,56,2024-01-21,2024-09-21,90
18975,34,2024-01-30,2024-11-18,78
18976,10,2024-02-12,2024-04-26,17
18977,34,2024-01-15,2024-10-01,21
18978,39,2024-01-29,2024-09-13,68
18979,35,2024-01-25,2025-02-05,65
18980,58,2024-04-12,2024-07-25,69
18981,37,2024-01-30,2025-04-14,10
18982,14,2024-04-12,2024-09-12,53
18983,77,2024-04-09,2024-08-12,100
18984,100,2024-01-19,2024-09-04,28
18985,96,2024-02-14,2024-10-25,46
18986,57,2024-01-24,2024-12-02,79
18987,60,2024-01-03,2025-01-31,32
18988,84,2024-01-16,2024-05-17,96
18989,10,2024-04-02,2024-05-12,6
18990,58,2024-01-02,2024-06-07,54
18991,4,2024-04-02,2024-11-21,76
18992,98,2024-02-01,2025-03-09,68
18993,71,2024-02-13,2024-12-23,94
18994,1,2024-03-13,2024-05-08,67
18995,93,2024-03-16,2024-06-14,84
18996,47,2024-01-17,2025-03-08,13
18997,78,2024-04-04,2024-10-10,4
18998,1,2024-02-26,2025-02-18,33
18999,92,2024-02-05,2024-12-01,94
19000,5,2024-04-07,2025-02-14,97
19001,25,2024-04-07,2025-02-05,67
19002,94,2024-02-01,2024-08-27,85
19003,63,2024-01-24,2024-10-01,9
19004,91,2024-04-16,2024-09-15,83
19005,46,2024-01-25,2024-07-24,26
19006,84,2024-03-25,2025-01-15,99
19007,85,2024-04-10,2024-04-18,99
19008,98,2024-02-13,2025-03-02,82
19009,51,2024-02-16,2024-12-01,7
19010,47,2024-01-13,2024-08-13,37
19011,37,2024-02-27,2024-05-05,35
19012,100,2024-02-24,2024-10-01,36
19013,41,2024-03-05,2024-04-21,90
19014,1,2024-02-29,2025-03-13,38
19015,41,2024-03-24,2024-04-21,5
19016,88,2024-02-23,2024-04-21,47
19017,13,2024-01-01,2024-08-27,50
19018,60,2024-03-04,2024-05-05,28
19019,9,2024-02-16,2025-02-18,16
19020,88,2024-03-05,2024-07-04,1
19021,15,2024-03-28,2024-06-22,84
19022,29,2024-01-11,2024-07-01,92
19023,23,2024-03-03,2025-02-28,58
19024,38,2024-03-27,2025-03-19,15
19025,64,2024-02-13,2024-12-22,19
19026,72,2024-02-28,2024-10-29,22
19027,57,2024-03-14,2025-01-07,15
19028,72,2024-03-28,2024-05-03,100
19029,40,2024-03-01,2024-05-17,88
19030,87,2024-04-12,2025-02-18,71
19031,45,2024-04-10,2024-08-18,62
19032,100,2024-04-10,2024-10-14,31
19033,54,2024-03-22,2024-04-21,57
19034,77,2024-04-16,2024-08-16,37
19035,32,2024-02-09,2024-05-02,25
19036,35,2024-03-25,2024-05-18,51
19037,72,2024-04-08,2024-11-25,63
19038,2,2024-02-08,2024-08-14,3
19039,97,2024-03-27,2024-07-03,75
19040,34,2024-01-13,2025-01-30,70
19041,34,2024-01-06,2024-08-11,91
19042,16,2024-03-25,2024-10-11,2
19043,11,2024-03-10,2024-08-31,18
19044,46,2024-01-18,2024-08-15,39
19045,4,2024-03-11,2024-11-10,74
19046,82,2024-02-17,2024-12-27,41
19047,23,2024-01-01,2024-12-01,82
19048,22,2024-03-12,2024-12-30,50
19049,47,2024-01-07,2024-11-02,18
19050,53,2024-01-17,2024-08-02,88
19051,16,2024-01-04,2025-04-01,26
19052,28,2024-02-15,2025-01-08,23
19053,45,2024-03-08,2024-11-26,86
19054,6,2024-03-19,2025-03-21,54
19055,98,2024-02-25,2024-11-25,90
19056,52,2024-03-22,2024-12-18,100
19057,37,2024-03-03,2024-10-07,88
19058,88,2024-01-19,2024-06-29,30
19059,81,2024-02-12,2024-12-06,87
19060,74,2024-02-07,2025-02-15,69
19061,88,2024-01-07,2024-08-09,65
19062,88,2024-03-22,2024-07-14,5
19063,37,2024-02-11,2024-07-23,6
19064,26,2024-01-10,2024-04-26,79
19065,42,2024-03-13,2024-05-24,49
19066,20,2024-01-30,2024-11-17,61
19067,27,2024-04-04,2024-04-17,96
19068,31,2024-01-12,2024-11-30,8
19069,27,2024-01-24,2025-03-06,97
19070,76,2024-02-18,2024-07-13,22
19071,17,2024-02-03,2024-06-01,9
19072,27,2024-02-18,2024-06-24,85
19073,22,2024-02-19,2025-02-21,86
19074,98,2024-02-29,2024-07-19,24
19075,69,2024-02-29,2025-03-29,78
19076,13,2024-01-16,2024-11-18,90
19077,91,2024-01-31,2025-01-14,3
19078,80,2024-03-10,2025-01-17,52
19079,44,2024-03-31,2024-12-08,57
19080,7,2024-01-03,2024-05-10,29
19081,64,2024-03-04,2025-01-20,32
19082,71,2024-01-25,2024-10-04,35
19083,49,2024-03-14,2025-04-06,42
19084,81,2024-01-30,2025-01-06,19
19085,77,2024-01-20,2024-09-27,96
19086,7,2024-03-15,2024-04-26,80
19087,32,2024-03-16,2024-09-09,74
19088,9,2024-01-23,2024-05-26,64
19089,30,2024-03-26,2024-07-13,83
19090,31,2024-03-31,2024-12-08,47
19091,69,2024-01-28,2024-11-06,38
19092,56,2024-01-16,2025-02-28,98
19093,57,2024-03-22,2024-08-09,11
19094,54,2024-01-28,2024-12-14,69
19095,29,2024-02-09,2024-12-11,82
19096,6,2024-04-01,2024-09-30,58
19097,45,2024-01-31,2024-12-13,63
19098,7,2024-04-02,2024-05-27,22
19099,88,2024-03-19,2024-08-12,5
19100,21,2024-03-13,2024-07-02,78
19101,49,2024-02-16,2024-08-19,20
19102,15,2024-03-18,2024-09-03,25
19103,16,2024-01-01,2024-06-06,9
19104,22,2024-02-09,2024-10-04,6
19105,15,2024-02-07,2024-10-19,58
19106,93,2024-02-29,2025-03-09,10
19107,84,2024-04-02,2025-04-08,37
19108,64,2024-02-14,2024-09-11,22
19109,54,2024-02-29,2024-07-04,20
19110,43,2024-02-21,2024-09-13,10
19111,58,2024-02-05,2024-05-10,39
19112,11,2024-03-12,2024-05-08,90
19113,62,2024-03-31,2025-01-31,15
19114,50,2024-03-01,2024-06-14,72
19115,64,2024-03-25,2025-04-15,84
19116,51,2024-03-15,2024-04-22,41
19117,97,2024-04-15,2025-02-13,40
19118,8,2024-02-16,2024-07-04,22
19119,12,2024-03-28,2024-06-11,89
19120,52,2024-03-13,2024-08-31,50
19121,91,2024-04-14,2025-03-10,99
19122,19,2024-01-02,2024-06-28,67
19123,70,2024-01-29,2025-02-28,83
19124,73,2024-02-26,2025-03-13,26
19125,83,2024-01-31,2024-12-19,46
19126,11,2024-03-04,2025-01-24,41
19127,9,2024-01-23,2024-06-18,45
19128,66,2024-03-14,2024-09-17,6
19129,15,2024-02-20,2025-04-09,12
19130,92,2024-03-22,2024-12-14,89
19131,53,2024-03-16,2024-09-24,49
19132,74,2024-03-11,2025-04-11,61
19133,12,2024-03-20,2024-07-18,5
19134,25,2024-01-17,2024-05-29,55
19135,65,2024-02-02,2024-04-30,61
19136,17,2024-01-16,2025-02-27,37
19137,31,2024-03-25,2024-07-01,96
19138,85,2024-01-21,2024-10-29,35
19139,19,2024-03-03,2024-12-08,99
19140,67,2024-03-17,2025-01-16,57
19141,87,2024-03-01,2024-09-26,28
19142,67,2024-04-07,2024-10-15,14
19143,6,2024-01-01,2024-10-21,70
19144,38,2024-02-01,2025-02-06,68
19145,93,2024-01-05,2024-08-24,78
19146,30,2024-02-29,2025-01-17,72
19147,87,2024-03-04,2025-03-21,59
19148,57,2024-01-13,2024-11-25,82
19149,40,2024-02-11,2024-07-30,53
19150,17,2024-03-07,2024-06-13,75
19151,48,2024-01-05,2024-10-01,17
19152,71,2024-02-01,2025-02-23,26
19153,65,2024-02-11,2024-08-02,14
19154,64,2024-02-27,2024-11-15,76
19155,89,2024-01-10,2024-05-30,89
19156,5,2024-04-12,2025-03-22,6
19157,2,2024-01-11,2024-10-24,71
19158,63,2024-01-03,2025-03-14,11
19159,42,2024-01-23,2024-05-04,9
19160,78,2024-01-17,2025-02-14,20
19161,62,2024-03-28,2024-08-29,36
19162,46,2024-03-08,2025-01-21,76
19163,47,2024-04-12,2024-12-27,27
19164,86,2024-01-07,2024-11-11,59
19165,75,2024-02-27,2024-07-28,19
19166,51,2024-02-10,2024-09-04,87
19167,74,2024-01-11,2024-07-19,30
19168,31,2024-02-04,2024-05-26,89
19169,42,2024-02-25,2024-12-14,46
19170,22,2024-01-18,2024-10-10,14
19171,20,2024-02-28,2024-05-14,43
19172,73,2024-02-14,2024-08-29,75
19173,22,2024-03-22,2025-04-07,92
