purchase_order_id,inventory_id,cantidad,precio_unitario,descuento
205,21822,11,897,0
835,21823,66,71,0.1
11,21824,10,885,0.3
679,21825,4,763,0
702,21826,22,428,0.1
883,21827,87,668,0.3
692,21828,2,902,0
713,21829,2,666,0.4
933,21830,85,474,0.2
758,21831,44,577,0.3
595,21832,70,837,0.1
940,21833,6,81,0.1
34,21834,55,627,0.4
596,21835,95,881,0.4
998,21836,19,516,0.2
33,21837,83,755,0.2
144,21838,51,11,0
51,21839,22,93,0.2
761,21840,34,931,0.2
770,21841,43,580,0.3
465,21842,63,752,0
139,21843,2,384,0.3
767,21844,30,22,0.4
935,21845,26,378,0.4
888,21846,69,742,0.4
749,21847,81,784,0.2
210,21848,99,653,0.3
70,21849,35,875,0.1
455,21850,56,406,0.4
129,21851,53,71,0.1
220,21852,60,68,0.1
392,21853,45,480,0.1
226,21854,90,355,0.3
643,21855,28,671,0
485,21856,52,800,0.2
595,21857,93,269,0
648,21858,41,990,0.1
784,21859,53,676,0.2
788,21860,1,334,0.2
325,21861,5,890,0.1
338,21862,16,255,0.1
332,21863,18,19,0.4
673,21864,52,784,0
343,21865,17,939,0.4
699,21866,23,655,0.2
713,21867,63,99,0.2
252,21868,54,837,0.3
448,21869,85,208,0.4
175,21870,85,442,0.1
414,21871,9,921,0.1
79,21872,54,8,0.2
334,21873,99,549,0.1
984,21874,36,310,0.4
941,21875,41,725,0.2
608,21876,16,952,0.1
999,21877,33,720,0.2
882,21878,82,170,0.1
417,21879,19,846,0
306,21880,42,471,0.3
75,21881,52,938,0.2
222,21882,44,956,0.4
13,21883,54,958,0
475,21884,73,657,0.3
795,21885,81,499,0.4
970,21886,22,551,0.3
113,21887,39,496,0.1
4,21888,28,431,0.3
418,21889,75,57,0.4
370,21890,28,872,0
960,21891,27,724,0.1
981,21892,10,46,0.3
117,21893,27,665,0.4
261,21894,59,509,0.1
146,21895,91,15,0.3
733,21896,92,801,0.3
70,21897,22,953,0.2
43,21898,1,920,0.4
565,21899,48,777,0
490,21900,64,273,0.2
741,21901,70,727,0.1
552,21902,61,164,0.2
204,21903,97,242,0.2
860,21904,72,281,0
925,21905,27,549,0
872,21906,3,892,0.3
506,21907,5,786,0.4
117,21908,81,806,0.4
507,21909,95,906,0.3
232,21910,83,333,0.4
387,21911,80,330,0.2
408,21912,1,229,0.2
956,21913,1,837,0.3
853,21914,57,230,0.3
685,21915,50,988,0.2
216,21916,92,980,0.4
372,21917,79,855,0.4
270,21918,74,83,0.1
489,21919,19,873,0.1
723,21920,16,798,0
702,21921,66,822,0.4
495,21922,56,845,0.2
61,21923,71,768,0.4
661,21924,5,200,0.1
339,21925,98,862,0.3
184,21926,12,231,0
415,21927,84,681,0.1
88,21928,66,5,0.4
562,21929,19,173,0
599,21930,29,841,0.3
729,21931,27,40,0.3
462,21932,79,53,0.2
450,21933,6,550,0.3
798,21934,68,723,0.4
282,21935,13,647,0.2
428,21936,44,679,0.1
81,21937,31,568,0.2
689,21938,15,991,0
750,21939,77,70,0.2
596,21940,93,520,0.1
819,21941,60,494,0.3
482,21942,59,572,0.3
452,21943,36,284,0.2
441,21944,29,253,0.2
888,21945,38,754,0.1
810,21946,29,697,0
406,21947,99,353,0.4
961,21948,91,717,0
821,21949,29,829,0.3
857,21950,81,978,0.1
158,21951,72,67,0.1
524,21952,27,491,0.3
128,21953,68,253,0.2
724,21954,4,380,0.3
114,21955,20,16,0
208,21956,58,522,0.1
702,21957,5,237,0.2
135,21958,21,916,0.4
804,21959,78,485,0.4
297,21960,83,371,0.4
206,21961,50,672,0.3
425,21962,72,148,0.4
774,21963,96,997,0.1
950,21964,41,97,0.2
322,21965,92,82,0.4
501,21966,72,358,0.2
550,21967,90,920,0.1
300,21968,63,758,0.4
473,21969,36,986,0.2
163,21970,42,916,0.3
356,21971,99,518,0.1
742,21972,39,553,0.4
749,21973,6,50,0.3
283,21974,25,370,0
790,21975,48,922,0.2
276,21976,39,695,0
937,21977,53,589,0.1
704,21978,50,805,0
320,21979,42,367,0.1
788,21980,93,223,0.2
849,21981,47,83,0.4
875,21982,68,322,0.4
581,21983,82,236,0.2
532,21984,1,107,0
250,21985,10,195,0
372,21986,89,900,0.3
381,21987,97,881,0.2
573,21988,17,742,0.2
710,21989,96,296,0.1
205,21990,13,272,0
15,21991,77,924,0.4
376,21992,5,817,0.2
93,21993,96,552,0.2
828,21994,2,528,0.2
190,21995,95,776,0
456,21996,48,772,0.4
432,21997,94,995,0.4
520,21998,83,665,0.4
920,21999,52,901,0
829,22000,46,573,0.2
524,22001,59,147,0.4
298,22002,25,353,0
470,22003,88,188,0.4
715,22004,53,777,0.1
939,22005,88,428,0
202,22006,70,621,0
424,22007,29,231,0.4
10,22008,7,314,0.3
113,22009,69,24,0.1
396,22010,74,668,0
183,22011,89,594,0.2
606,22012,95,243,0.4
836,22013,82,210,0.3
69,22014,14,713,0.1
620,22015,37,621,0
411,22016,18,762,0.4
887,22017,86,660,0.4
77,22018,82,424,0
271,22019,28,791,0
866,22020,44,190,0.4
849,22021,28,564,0.1
873,22022,95,378,0.2
135,22023,23,669,0.2
898,22024,99,828,0
151,22025,1,154,0.1
797,22026,56,918,0.1
879,22027,41,825,0.1
987,22028,33,624,0.2
825,22029,92,487,0.2
369,22030,19,249,0.1
614,22031,13,357,0.2
574,22032,42,322,0.1
989,22033,65,846,0.4
788,22034,42,154,0.4
169,22035,2,499,0.1
411,22036,29,694,0.1
201,22037,60,288,0.2
141,22038,96,360,0.2
91,22039,32,600,0
603,22040,73,737,0.1
465,22041,58,66,0
25,22042,2,45,0.2
330,22043,74,320,0.2
90,22044,30,624,0.2
338,22045,76,549,0.2
708,22046,98,133,0
838,22047,72,796,0.1
316,22048,88,283,0.3
475,22049,68,27,0.1
766,22050,89,406,0
788,22051,6,249,0.4
266,22052,65,750,0.4
196,22053,22,281,0
155,22054,82,963,0.1
309,22055,27,744,0.1
372,22056,78,418,0
150,22057,43,651,0.1
537,22058,40,92,0.3
808,22059,1,68,0.3
76,22060,37,786,0.2
412,22061,80,658,0
470,22062,10,348,0.4
897,22063,41,27,0.4
163,22064,1,154,0.1
31,22065,14,104,0.3
685,22066,28,303,0.4
422,22067,66,586,0.1
221,22068,21,661,0.1
709,22069,64,383,0.3
596,22070,34,959,0
195,22071,18,455,0.3
837,22072,56,399,0.2
311,22073,29,114,0.3
995,22074,60,877,0.3
270,22075,15,787,0
191,22076,98,204,0.1
593,22077,44,36,0.1
43,22078,56,413,0.3
791,22079,80,642,0
675,22080,47,326,0.2
509,22081,17,748,0.4
278,22082,9,682,0.2
409,22083,29,177,0
124,22084,35,825,0
277,22085,52,9,0.4
113,22086,76,951,0.3
448,22087,24,163,0.3
103,22088,79,157,0
800,22089,8,871,0
30,22090,19,209,0.4
16,22091,14,982,0.2
610,22092,18,154,0.4
395,22093,46,589,0.2
315,22094,21,731,0.2
833,22095,52,828,0
591,22096,70,42,0
260,22097,62,843,0
962,22098,89,173,0
603,22099,86,428,0.3
497,22100,2,673,0.4
776,22101,58,632,0.2
791,22102,87,858,0.3
458,22103,10,458,0.1
326,22104,60,33,0.3
728,22105,38,697,0.3
448,22106,82,113,0
37,22107,55,739,0.3
167,22108,17,895,0
67,22109,51,531,0.1
916,22110,88,983,0.3
162,22111,76,878,0.4
300,22112,41,992,0.3
940,22113,31,632,0
7,22114,4,754,0.2
910,22115,74,162,0.1
225,22116,73,52,0.1
137,22117,7,509,0
551,22118,79,588,0.2
87,22119,61,839,0.3
74,22120,93,401,0.2
269,22121,34,893,0.3
481,22122,95,601,0
511,22123,15,316,0.2
666,22124,9,629,0.3
138,22125,55,167,0.1
843,22126,16,329,0.2
954,22127,88,877,0.1
270,22128,57,266,0
497,22129,85,541,0.1
359,22130,91,142,0.1
575,22131,54,191,0
480,22132,34,525,0
439,22133,82,656,0.4
321,22134,100,837,0
391,22135,43,171,0.3
987,22136,72,346,0.2
795,22137,33,475,0.2
785,22138,59,24,0.1
420,22139,77,758,0.4
260,22140,59,147,0.3
381,22141,47,647,0.3
942,22142,41,493,0.2
397,22143,98,121,0.4
685,22144,6,182,0.1
305,22145,100,512,0.3
921,22146,56,365,0
743,22147,70,570,0.1
993,22148,100,327,0.3
340,22149,5,519,0
936,22150,69,777,0
773,22151,24,16,0
694,22152,35,955,0.1
376,22153,4,837,0
159,22154,9,255,0
542,22155,79,61,0.4
528,22156,75,111,0.3
134,22157,37,405,0.3
834,22158,78,26,0.3
620,22159,59,399,0.4
29,22160,95,244,0.2
247,22161,67,860,0
643,22162,59,885,0.4
270,22163,53,97,0.4
983,22164,34,729,0
324,22165,45,473,0.4
971,22166,14,846,0.1
976,22167,48,602,0.3
318,22168,35,235,0.2
726,22169,81,536,0
386,22170,17,19,0.1
204,22171,97,689,0.1
912,22172,62,921,0
165,22173,95,600,0.1
467,22174,55,341,0.2
796,22175,59,92,0
56,22176,54,705,0.1
129,22177,24,455,0.2
62,22178,54,644,0.3
866,22179,37,532,0
389,22180,72,131,0.3
337,22181,84,708,0.2
930,22182,32,331,0.2
290,22183,95,989,0
998,22184,71,836,0.3
351,22185,85,551,0.1
345,22186,21,702,0.2
163,22187,66,869,0.1
103,22188,59,960,0
624,22189,10,675,0.4
413,22190,14,495,0
935,22191,34,709,0.1
50,22192,78,681,0.4
817,22193,12,524,0.2
717,22194,86,233,0.1
367,22195,26,64,0.2
935,22196,34,782,0.3
857,22197,56,688,0
305,22198,74,550,0.2
878,22199,81,337,0.4
205,22200,26,985,0
160,22201,3,636,0.3
36,22202,47,665,0.2
771,22203,52,502,0.2
57,22204,72,946,0
908,22205,61,59,0
303,22206,73,57,0.1
959,22207,83,595,0.4
493,22208,30,891,0.2
86,22209,28,971,0.2
398,22210,79,415,0.4
646,22211,100,31,0.4
762,22212,31,698,0.1
625,22213,100,84,0.1
34,22214,85,632,0.1
39,22215,75,676,0.2
218,22216,94,828,0.1
267,22217,92,769,0.2
245,22218,97,871,0.4
572,22219,24,982,0.1
452,22220,20,824,0.3
535,22221,30,567,0.1
626,22222,14,598,0.1
153,22223,84,611,0.1
901,22224,86,929,0.1
540,22225,52,956,0.4
675,22226,87,796,0.3
596,22227,100,289,0.2
659,22228,36,108,0
754,22229,8,950,0
484,22230,55,254,0
165,22231,28,914,0
546,22232,61,432,0.4
363,22233,62,883,0.2
118,22234,14,283,0.3
452,22235,93,714,0.2
25,22236,72,385,0
846,22237,44,837,0.2
859,22238,62,923,0.3
55,22239,24,269,0.1
688,22240,12,157,0.4
202,22241,72,578,0.4
987,22242,95,769,0.4
952,22243,58,736,0.3
706,22244,37,388,0.4
395,22245,51,467,0
281,22246,3,949,0.3
622,22247,10,195,0.1
499,22248,42,805,0.3
496,22249,63,416,0.3
145,22250,51,221,0.1
308,22251,95,803,0.4
636,22252,28,701,0.4
661,22253,55,383,0
191,22254,50,261,0.1
213,22255,34,19,0.4
900,22256,28,977,0.4
107,22257,96,107,0.4
180,22258,49,260,0.4
34,22259,56,180,0.4
164,22260,92,620,0.4
648,22261,53,229,0
763,22262,43,764,0.1
344,22263,83,297,0.1
560,22264,91,476,0.1
769,22265,49,768,0.2
400,22266,13,124,0.3
578,22267,78,33,0.1
763,22268,81,609,0.3
515,22269,19,58,0
563,22270,53,7,0.4
947,22271,30,294,0
396,22272,19,489,0.2
65,22273,30,348,0.2
70,22274,88,543,0.2
671,22275,68,931,0.2
219,22276,22,417,0.1
75,22277,38,451,0
911,22278,79,802,0.1
571,22279,63,357,0.2
574,22280,26,775,0.1
934,22281,50,389,0.1
552,22282,78,220,0.3
365,22283,66,472,0.1
586,22284,80,557,0.1
882,22285,53,454,0.2
35,22286,80,78,0.4
836,22287,56,761,0.4
411,22288,32,628,0.4
570,22289,42,349,0.3
458,22290,62,586,0.4
250,22291,1,184,0.4
150,22292,77,650,0.1
333,22293,34,301,0.2
523,22294,65,950,0
850,22295,97,996,0.4
447,22296,89,952,0.1
789,22297,63,509,0
520,22298,44,202,0.1
48,22299,2,4,0.4
723,22300,10,258,0.1
845,22301,78,522,0.1
974,22302,59,383,0.1
934,22303,10,6,0
731,22304,44,770,0
702,22305,52,925,0.2
471,22306,31,254,0.4
588,22307,14,850,0.2
826,22308,21,902,0.4
851,22309,48,856,0.4
753,22310,33,748,0
592,22311,21,325,0.4
798,22312,24,376,0.2
596,22313,82,573,0
752,22314,99,452,0.2
235,22315,61,240,0.3
379,22316,87,788,0.4
710,22317,95,218,0.4
69,22318,75,544,0.3
273,22319,54,932,0.3
199,22320,94,683,0.4
327,22321,55,303,0.2
404,22322,75,315,0.2
363,22323,20,885,0.1
453,22324,16,458,0.2
308,22325,89,374,0
743,22326,6,875,0.1
185,22327,43,615,0.1
164,22328,64,316,0.1
407,22329,97,749,0.1
578,22330,60,927,0.1
861,22331,47,13,0.3
517,22332,97,281,0.1
397,22333,19,257,0.1
700,22334,44,224,0.2
387,22335,9,610,0.1
470,22336,60,920,0.2
421,22337,32,635,0.2
808,22338,53,928,0.3
196,22339,63,393,0.2
616,22340,6,852,0
487,22341,33,348,0.2
107,22342,50,731,0.1
398,22343,9,300,0.4
750,22344,100,221,0.4
10,22345,99,356,0.3
721,22346,60,171,0.2
227,22347,63,471,0.2
111,22348,44,96,0.4
566,22349,79,370,0.4
722,22350,54,304,0.1
58,22351,88,984,0.1
405,22352,56,427,0.3
244,22353,16,446,0.2
728,22354,60,428,0.4
656,22355,98,458,0.1
782,22356,66,119,0
926,22357,95,113,0.3
178,22358,29,3,0.3
925,22359,98,577,0.3
781,22360,42,14,0.3
728,22361,17,712,0.3
595,22362,47,357,0.4
896,22363,86,527,0.1
158,22364,15,247,0.1
922,22365,83,660,0.1
768,22366,29,989,0
720,22367,84,544,0.2
706,22368,8,15,0
361,22369,70,533,0.4
220,22370,81,137,0.1
779,22371,76,804,0.1
992,22372,14,692,0.2
780,22373,11,887,0.3
332,22374,21,724,0.4
119,22375,7,157,0.3
838,22376,82,461,0.2
235,22377,94,340,0.4
196,22378,85,355,0.1
487,22379,94,587,0.3
64,22380,17,135,0.3
850,22381,60,242,0.3
158,22382,69,868,0
209,22383,85,481,0.3
884,22384,29,211,0
835,22385,12,977,0.2
794,22386,50,26,0.1
220,22387,11,568,0.2
679,22388,89,429,0.1
906,22389,3,16,0
598,22390,100,67,0.2
844,22391,70,571,0.3
369,22392,100,514,0
673,22393,38,682,0
109,22394,100,269,0
52,22395,83,684,0
419,22396,72,180,0.4
785,22397,54,76,0.3
128,22398,94,126,0.4
671,22399,58,615,0
291,22400,87,151,0.4
321,22401,67,443,0
613,22402,86,897,0.1
616,22403,97,44,0
309,22404,34,395,0.2
9,22405,93,250,0.1
768,22406,86,133,0.3
421,22407,4,7,0.3
327,22408,19,356,0
740,22409,90,254,0.1
285,22410,94,342,0.3
661,22411,36,928,0.1
380,22412,77,943,0.3
852,22413,76,939,0.3
454,22414,70,27,0.3
985,22415,54,695,0.4
583,22416,44,389,0.3
95,22417,90,187,0.3
104,22418,37,874,0.2
747,22419,71,252,0.2
846,22420,42,174,0.4
671,22421,30,78,0.4
716,22422,24,323,0
442,22423,28,949,0.4
190,22424,50,489,0.1
54,22425,67,663,0.4
35,22426,9,217,0.2
668,22427,50,415,0.4
96,22428,54,507,0
327,22429,3,491,0
321,22430,63,31,0
790,22431,88,764,0.3
164,22432,67,683,0.2
231,22433,46,414,0.4
94,22434,7,446,0.1
582,22435,93,20,0.1
131,22436,72,662,0
927,22437,47,266,0.1
496,22438,60,633,0.4
562,22439,51,296,0.1
142,22440,16,362,0.4
306,22441,35,284,0.2
204,22442,79,349,0.3
235,22443,31,338,0.1
359,22444,19,558,0.2
98,22445,75,969,0.4
773,22446,47,274,0
397,22447,15,162,0.1
95,22448,21,538,0
635,22449,97,5,0.1
67,22450,9,737,0.4
198,22451,93,772,0.3
967,22452,59,292,0.1
159,22453,78,576,0.4
309,22454,32,448,0.4
256,22455,66,97,0.2
460,22456,86,404,0.1
806,22457,86,704,0.2
382,22458,75,792,0.4
848,22459,39,860,0.2
621,22460,59,930,0.2
43,22461,88,658,0.3
714,22462,36,972,0.3
589,22463,45,747,0.1
750,22464,99,52,0
665,22465,89,387,0.3
472,22466,5,893,0.2
765,22467,60,400,0.2
880,22468,69,951,0.1
986,22469,67,293,0.4
572,22470,26,439,0.4
264,22471,41,258,0.1
393,22472,58,166,0.2
744,22473,45,817,0.2
503,22474,76,34,0.2
767,22475,63,21,0.2
658,22476,8,630,0
829,22477,34,361,0.4
595,22478,62,991,0.1
235,22479,93,964,0.2
176,22480,93,231,0.4
710,22481,47,891,0.4
334,22482,88,557,0.1
815,22483,11,317,0.2
140,22484,18,969,0.4
614,22485,83,428,0.2
851,22486,8,495,0.2
533,22487,5,664,0.1
438,22488,79,886,0.3
670,22489,67,291,0.4
294,22490,68,342,0.1
882,22491,54,594,0.2
367,22492,47,629,0
505,22493,17,891,0.1
580,22494,42,11,0.2
840,22495,59,849,0.4
303,22496,81,623,0.3
246,22497,97,775,0
166,22498,63,585,0.3
500,22499,24,94,0.2
126,22500,66,233,0.1
205,22501,56,15,0.4
183,22502,17,402,0.3
344,22503,80,222,0.2
208,22504,67,572,0.1
435,22505,4,971,0.2
585,22506,89,764,0.2
983,22507,15,816,0.3
644,22508,20,563,0.3
530,22509,93,362,0.1
600,22510,45,25,0.4
969,22511,56,704,0.4
896,22512,58,500,0.3
116,22513,11,895,0
799,22514,22,254,0.3
380,22515,98,716,0.4
42,22516,12,576,0.1
924,22517,33,555,0.2
214,22518,18,960,0.2
545,22519,81,342,0.2
899,22520,98,399,0.3
456,22521,95,13,0.3
531,22522,90,25,0.3
543,22523,45,431,0.1
522,22524,59,876,0.2
914,22525,26,856,0.2
365,22526,9,23,0.1
344,22527,1,779,0.3
585,22528,61,1000,0.1
4,22529,93,250,0.3
843,22530,40,501,0
702,22531,51,666,0.2
367,22532,48,707,0.4
906,22533,35,420,0
173,22534,11,970,0.2
578,22535,12,898,0
718,22536,48,58,0.4
284,22537,51,15,0
140,22538,8,310,0.3
703,22539,56,447,0.2
712,22540,84,381,0.4
455,22541,8,457,0.4
294,22542,3,605,0.4
240,22543,35,941,0.3
644,22544,53,284,0.1
459,22545,70,573,0.1
711,22546,86,82,0.3
39,22547,68,582,0.4
668,22548,43,433,0.3
765,22549,1,352,0.2
409,22550,42,317,0.3
725,22551,53,476,0.4
130,22552,51,352,0.2
893,22553,68,206,0.2
864,22554,96,455,0.4
915,22555,95,479,0.1
987,22556,62,166,0
468,22557,16,637,0.1
494,22558,33,898,0.4
893,22559,21,838,0.3
759,22560,75,761,0
277,22561,63,806,0.3
596,22562,72,819,0.2
455,22563,72,854,0
815,22564,93,586,0.2
481,22565,25,240,0.1
69,22566,19,136,0.4
751,22567,46,94,0.4
615,22568,67,809,0.3
419,22569,9,644,0.2
373,22570,40,489,0
485,22571,10,642,0.3
125,22572,91,191,0.2
643,22573,67,209,0.3
538,22574,1,311,0.1
132,22575,97,614,0.2
695,22576,91,405,0.4
956,22577,57,569,0.1
436,22578,47,903,0.2
683,22579,36,294,0.3
264,22580,100,413,0.2
747,22581,98,230,0.2
73,22582,23,527,0.4
136,22583,63,4,0.4
914,22584,67,630,0.1
422,22585,22,963,0.2
115,22586,30,267,0.3
753,22587,88,771,0
541,22588,75,881,0.2
412,22589,24,458,0.1
284,22590,54,873,0.2
216,22591,20,468,0.2
158,22592,92,891,0.2
162,22593,96,356,0
755,22594,92,697,0
685,22595,27,35,0
26,22596,50,258,0.1
312,22597,11,831,0
639,22598,25,215,0.1
688,22599,5,309,0.2
110,22600,60,20,0.2
460,22601,60,692,0.3
528,22602,88,518,0.2
586,22603,41,746,0
696,22604,4,481,0
376,22605,66,183,0.1
802,22606,27,487,0.2
952,22607,71,392,0.3
164,22608,53,709,0.3
246,22609,97,919,0.3
130,22610,96,779,0.3
448,22611,87,605,0.1
982,22612,50,902,0.1
497,22613,74,445,0.4
848,22614,51,204,0.1
561,22615,54,97,0.3
256,22616,7,549,0.4
1000,22617,50,410,0.1
704,22618,51,362,0.2
663,22619,29,145,0.2
511,22620,45,682,0.1
256,22621,60,972,0.2
260,22622,45,931,0.1
31,22623,97,955,0.1
122,22624,43,330,0.1
625,22625,9,106,0
824,22626,30,67,0
779,22627,5,95,0.1
561,22628,8,806,0.2
810,22629,42,238,0.2
867,22630,45,268,0.2
839,22631,7,326,0.3
921,22632,65,306,0
133,22633,54,586,0.4
125,22634,22,922,0.4
422,22635,91,802,0.2
228,22636,32,828,0
535,22637,7,663,0
104,22638,60,172,0.1
939,22639,81,663,0.4
106,22640,53,571,0.4
916,22641,6,299,0
312,22642,57,8,0.3
607,22643,30,794,0.4
24,22644,63,749,0.2
864,22645,31,969,0.3
957,22646,33,544,0.4
229,22647,60,110,0.3
137,22648,17,329,0.4
547,22649,33,131,0.4
225,22650,13,345,0.2
14,22651,68,986,0.4
447,22652,76,513,0.4
77,22653,83,446,0.4
491,22654,56,277,0.3
863,22655,77,405,0.3
181,22656,30,673,0.4
832,22657,88,309,0.4
146,22658,54,605,0.1
996,22659,16,651,0.1
491,22660,8,302,0.4
339,22661,89,839,0.2
89,22662,23,871,0.3
612,22663,77,315,0.2
171,22664,60,574,0.2
38,22665,9,40,0.4
357,22666,71,603,0.4
585,22667,28,574,0.2
644,22668,48,711,0.1
382,22669,80,198,0
334,22670,29,585,0.4
950,22671,52,823,0
848,22672,30,346,0.3
447,22673,80,418,0.1
667,22674,16,835,0.4
283,22675,91,649,0.2
171,22676,56,554,0.2
111,22677,90,264,0.2
650,22678,97,555,0.4
537,22679,45,110,0.3
141,22680,67,255,0.1
264,22681,66,77,0.1
474,22682,86,535,0.1
466,22683,80,552,0.2
768,22684,17,229,0.3
23,22685,86,858,0.3
884,22686,46,388,0.3
79,22687,24,81,0.3
38,22688,85,720,0.4
715,22689,44,206,0.3
996,22690,54,868,0.1
469,22691,78,874,0.1
73,22692,14,589,0.3
777,22693,40,217,0
95,22694,5,304,0.1
902,22695,38,291,0.2
296,22696,43,446,0.3
271,22697,62,418,0.4
763,22698,50,850,0.3
942,22699,11,90,0.4
913,22700,11,563,0.4
884,22701,9,294,0.2
588,22702,70,972,0
760,22703,18,719,0.4
501,22704,91,64,0.4
666,22705,60,31,0.3
721,22706,77,848,0.2
61,22707,31,629,0.1
590,22708,49,605,0.3
776,22709,45,495,0.4
672,22710,49,662,0.4
498,22711,91,909,0
705,22712,11,841,0
803,22713,29,664,0.4
218,22714,28,104,0.2
699,22715,4,562,0.4
317,22716,40,696,0.4
80,22717,81,814,0.3
779,22718,59,142,0.3
61,22719,83,196,0.1
537,22720,21,415,0.2
404,22721,29,802,0
146,22722,82,549,0.1
207,22723,85,667,0
23,22724,76,293,0.1
526,22725,22,70,0.3
69,22726,64,386,0.2
136,22727,77,382,0.4
486,22728,77,940,0
919,22729,51,708,0.3
49,22730,89,119,0
199,22731,57,964,0.3
251,22732,5,35,0.2
635,22733,82,105,0.1
134,22734,60,123,0
700,22735,78,132,0.1
874,22736,15,596,0.4
634,22737,97,131,0.2
331,22738,22,135,0.3
625,22739,58,862,0.4
597,22740,22,494,0
394,22741,57,825,0.4
236,22742,72,323,0.1
23,22743,27,903,0.2
940,22744,22,929,0.2
381,22745,56,187,0.4
386,22746,89,649,0.4
767,22747,85,591,0.3
486,22748,70,203,0.2
877,22749,58,935,0.3
289,22750,45,206,0
341,22751,76,210,0.2
489,22752,46,294,0.3
85,22753,61,420,0.4
554,22754,80,358,0
555,22755,79,864,0.1
343,22756,36,270,0
860,22757,89,672,0.3
249,22758,96,914,0.2
80,22759,33,468,0.3
20,22760,28,998,0.2
202,22761,89,683,0
516,22762,81,870,0
703,22763,95,72,0
811,22764,11,462,0.4
728,22765,95,108,0.1
759,22766,37,610,0.1
695,22767,78,376,0.1
909,22768,87,945,0.2
324,22769,69,158,0.3
799,22770,29,793,0.1
748,22771,97,300,0
563,22772,87,175,0.1
589,22773,89,59,0.4
243,22774,9,455,0.1
21,22775,17,999,0.2
916,22776,30,528,0
438,22777,74,407,0.2
117,22778,94,428,0.1
726,22779,41,863,0.2
605,22780,31,49,0.2
148,22781,41,173,0.4
253,22782,41,944,0
45,22783,11,69,0.3
888,22784,93,243,0.3
601,22785,83,773,0.3
631,22786,88,786,0.4
952,22787,91,360,0
827,22788,92,56,0.4
783,22789,8,219,0.2
566,22790,10,299,0.4
845,22791,7,139,0.3
375,22792,62,178,0.1
46,22793,61,625,0.1
931,22794,77,263,0.3
835,22795,85,154,0.3
152,22796,61,852,0.4
740,22797,9,953,0
759,22798,75,345,0.3
462,22799,27,389,0
859,22800,42,516,0.4
255,22801,71,849,0.3
402,22802,14,810,0.4
225,22803,82,241,0.1
212,22804,63,247,0.3
333,22805,53,112,0.1
171,22806,40,721,0.4
359,22807,57,342,0.1
147,22808,100,49,0.4
613,22809,80,446,0.4
376,22810,59,868,0.4
700,22811,48,246,0.2
311,22812,21,477,0.3
351,22813,34,623,0.2
864,22814,87,19,0.4
957,22815,73,443,0.4
298,22816,62,699,0.3
464,22817,13,10,0.4
9,22818,39,75,0.3
184,22819,62,940,0.4
117,22820,37,642,0.3
126,22821,68,171,0
123,22822,79,349,0.4
59,22823,93,882,0.2
686,22824,80,230,0.4
848,22825,51,383,0
353,22826,93,63,0.1
795,22827,8,159,0.2
693,22828,10,426,0.3
127,22829,56,207,0.4
294,22830,31,757,0
869,22831,50,773,0.4
19,22832,12,501,0.4
108,22833,26,341,0.2
327,22834,80,990,0.2
67,22835,59,603,0.1
167,22836,6,933,0
433,22837,65,485,0.2
717,22838,80,213,0.3
512,22839,89,734,0.2
438,22840,34,655,0.1
868,22841,14,696,0
835,22842,67,695,0.1
724,22843,16,927,0.1
869,22844,4,51,0.3
929,22845,53,967,0
48,22846,99,86,0.1
646,22847,75,262,0.1
966,22848,89,710,0.2
457,22849,30,608,0
124,22850,2,508,0.2
32,22851,95,278,0.1
301,22852,80,186,0.3
152,22853,24,311,0.4
337,22854,14,221,0.3
112,22855,99,98,0.1
967,22856,5,583,0.3
585,22857,43,613,0.3
813,22858,1,859,0
755,22859,79,146,0.3
866,22860,94,583,0.3
816,22861,77,557,0.2
825,22862,11,891,0
29,22863,30,78,0
824,22864,14,538,0.2
397,22865,84,678,0.3
151,22866,61,472,0.1
588,22867,49,301,0.4
508,22868,75,284,0.1
473,22869,26,577,0.1
865,22870,18,348,0
372,22871,85,251,0.2
671,22872,29,239,0
731,22873,90,713,0.2
154,22874,36,981,0.3
49,22875,10,328,0.2
294,22876,35,754,0
946,22877,20,257,0.2
589,22878,56,681,0.2
15,22879,8,502,0.2
479,22880,75,873,0.4
223,22881,66,759,0.1
827,22882,96,389,0.3
904,22883,39,185,0.4
972,22884,88,137,0.3
424,22885,14,307,0
242,22886,5,665,0.3
73,22887,45,157,0.1
866,22888,50,569,0.2
531,22889,76,36,0.1
405,22890,52,965,0
936,22891,13,462,0.2
324,22892,50,694,0.1
498,22893,9,912,0
884,22894,31,989,0
78,22895,96,463,0.4
640,22896,77,570,0.4
608,22897,64,588,0
382,22898,26,473,0.4
995,22899,74,624,0.3
353,22900,66,944,0.4
255,22901,14,224,0.3
562,22902,53,69,0
745,22903,87,87,0.1
278,22904,29,586,0.3
263,22905,68,405,0.3
487,22906,23,306,0.4
24,22907,43,140,0.3
351,22908,96,2,0.2
279,22909,36,833,0
12,22910,83,181,0.4
3,22911,97,616,0.3
934,22912,91,637,0.4
835,22913,80,130,0.4
602,22914,57,22,0.1
441,22915,8,567,0.3
575,22916,27,487,0.4
496,22917,82,611,0.1
347,22918,22,383,0
213,22919,51,935,0.3
20,22920,27,21,0.2
650,22921,2,851,0.1
488,22922,3,572,0.2
288,22923,61,624,0.2
827,22924,9,877,0.3
102,22925,44,218,0.3
