inventory_id,purchase_order_id,cantidad,precio_unitario,subtotal
19097,884,100,645,3197
19098,426,96,672,6741
19099,247,62,193,1078
19100,885,68,136,8182
19101,313,54,245,9098
19102,974,14,249,7275
19103,196,9,654,7883
19104,480,98,154,4896
19105,205,9,597,1944
19106,681,3,673,7908
19107,781,24,934,8752
19108,793,57,251,9917
19109,580,43,517,5209
19110,853,33,484,3742
19111,243,70,594,240
19112,686,97,198,9323
19113,772,14,485,2567
19114,714,6,234,3414
19115,934,100,625,3407
19116,751,98,696,7156
19117,184,61,743,182
19118,275,50,158,1489
19119,319,4,924,7612
19120,985,95,309,8065
19121,770,24,876,5887
19122,892,93,712,2608
19123,328,43,865,9082
19124,2,2,430,672
19125,273,23,264,8035
19126,63,95,393,9688
19127,663,54,46,7244
19128,260,63,727,4105
19129,209,16,361,1702
19130,907,56,522,2540
19131,640,98,332,6678
19132,576,44,63,2039
19133,567,2,678,2237
19134,393,45,319,8929
19135,4,13,775,4720
19136,578,54,551,5108
19137,167,68,720,8846
19138,652,83,224,6100
19139,863,57,954,1077
19140,450,6,386,8761
19141,479,50,43,4955
19142,452,51,843,9323
19143,303,17,130,6274
19144,152,40,743,451
19145,912,85,786,2671
19146,99,70,643,2272
19147,50,95,540,3693
19148,882,76,175,5626
19149,958,23,589,2700
19150,171,6,982,6012
19151,756,73,864,6956
19152,945,58,143,3399
19153,664,53,512,226
19154,633,56,821,9170
19155,788,61,314,6314
19156,466,83,861,113
19157,650,29,516,2851
19158,187,23,447,7498
19159,838,9,67,8267
19160,616,51,223,4788
19161,167,26,641,2663
19162,606,60,612,3177
19163,954,72,46,5768
19164,83,55,699,6350
19165,195,54,527,4091
19166,534,20,766,5339
19167,695,74,371,9955
19168,217,94,87,6940
19169,73,26,387,337
19170,677,98,345,8375
19171,863,67,385,5832
19172,485,65,332,1357
19173,301,56,179,9951
19174,692,23,574,1135
19175,42,54,600,1497
19176,810,49,874,9955
19177,794,28,483,8642
19178,667,93,284,1880
19179,1,9,806,7360
19180,705,61,869,6857
19181,460,47,702,8293
19182,411,95,849,9389
19183,447,96,447,2257
19184,69,11,548,3282
19185,11,8,858,1753
19186,186,2,128,9652
19187,884,89,400,769
19188,879,64,876,7681
19189,163,14,152,3294
19190,96,35,255,7562
19191,828,24,242,700
19192,377,26,154,5576
19193,414,99,680,3018
19194,189,70,722,5851
19195,994,74,403,1311
19196,638,53,880,6998
19197,637,5,835,8444
19198,156,9,785,2273
19199,347,80,766,6532
19200,170,5,119,6884
19201,627,79,413,6805
19202,338,18,734,8568
19203,129,9,809,2150
19204,330,49,39,3600
19205,12,69,837,9967
19206,319,95,819,5603
19207,606,92,906,4725
19208,347,1,769,7770
19209,94,100,284,6503
19210,839,15,371,6111
19211,179,72,783,7239
19212,196,55,69,1605
19213,505,30,873,1355
19214,272,97,801,2830
19215,208,99,345,4806
19216,692,7,574,975
19217,247,62,516,261
19218,752,4,758,6946
19219,241,66,688,5216
19220,634,19,267,4746
19221,756,28,200,9452
19222,801,3,444,1205
19223,663,100,914,2962
19224,397,21,829,8327
19225,564,71,53,9276
19226,188,74,906,4853
19227,939,39,602,9512
19228,306,34,477,9826
19229,291,5,913,5483
19230,221,21,481,1520
19231,179,100,537,203
19232,904,24,426,2687
19233,560,86,229,5122
19234,126,42,909,3900
19235,473,22,529,3995
19236,47,67,456,9048
19237,915,84,902,2125
19238,382,87,983,8548
19239,17,96,684,5199
19240,432,50,482,653
19241,348,19,359,8008
19242,234,86,494,1819
19243,273,29,372,9439
19244,396,21,698,3678
19245,614,78,269,7670
19246,242,94,196,5639
19247,78,80,825,6572
19248,567,27,900,5209
19249,423,58,145,3452
19250,528,13,694,9935
19251,876,80,827,8786
19252,17,93,985,9555
19253,1000,77,492,2646
19254,282,47,759,5647
19255,83,71,280,6160
19256,633,93,29,9239
19257,345,47,86,1268
19258,625,14,904,8117
19259,714,47,630,7287
19260,675,61,994,4316
19261,59,65,88,8464
19262,527,20,557,4916
19263,594,55,409,8287
19264,256,37,789,169
19265,169,53,611,8798
19266,37,41,209,4622
19267,675,1,786,4632
19268,244,84,154,7701
19269,992,51,643,2443
19270,756,65,686,165
19271,367,48,68,7725
19272,881,43,653,7899
19273,808,18,930,4049
19274,654,17,114,6479
19275,936,19,212,4251
19276,489,81,122,5457
19277,395,43,355,6720
19278,225,93,466,6990
19279,433,100,954,6675
19280,460,28,467,1001
19281,599,42,796,4029
19282,78,6,276,8189
19283,466,18,308,3723
19284,442,42,146,1163
19285,581,18,867,3015
19286,709,44,483,5912
19287,397,33,747,6069
19288,364,77,840,3536
19289,71,75,708,1268
19290,763,70,737,664
19291,279,7,438,6403
19292,404,23,210,3575
19293,931,37,587,1066
19294,956,82,638,7761
19295,564,29,285,439
19296,491,6,681,9754
19297,936,88,991,4116
19298,782,64,106,5569
19299,652,20,351,3979
19300,415,42,910,5286
19301,45,96,390,1891
19302,397,32,531,5399
19303,115,65,439,7784
19304,124,96,217,5920
19305,97,35,517,2048
19306,176,69,962,9557
19307,323,37,509,8299
19308,203,32,227,2927
19309,479,9,410,2387
19310,951,88,927,3473
19311,838,78,610,9981
19312,514,84,365,1715
19313,854,27,547,2160
19314,468,39,711,8681
19315,309,82,168,7606
19316,467,3,754,4405
19317,839,28,968,3776
19318,285,81,463,4559
19319,271,77,189,3621
19320,899,69,906,7080
19321,580,23,136,6412
19322,926,36,514,3724
19323,268,32,69,792
19324,913,28,56,8213
19325,154,8,412,9280
19326,815,1,952,1965
19327,946,4,8,997
19328,493,81,758,8469
19329,15,25,416,382
19330,100,10,733,3084
19331,555,96,373,9061
19332,392,39,51,9541
19333,278,66,329,7607
19334,946,45,810,8988
19335,44,14,957,6180
19336,173,68,618,3032
19337,305,5,166,1481
19338,15,65,255,7820
19339,635,59,883,8312
19340,48,29,760,4907
19341,535,63,203,687
19342,51,63,456,4886
19343,790,59,658,7436
19344,428,86,884,7799
19345,332,50,807,9727
19346,175,40,127,6100
19347,847,52,184,7955
19348,508,38,544,2245
19349,133,73,722,7682
19350,497,33,396,5135
19351,799,18,548,9030
19352,17,46,523,6084
19353,839,84,713,3985
19354,49,51,767,9868
19355,899,93,424,950
19356,957,30,57,999
19357,667,9,938,9416
19358,607,5,245,6894
19359,393,62,557,597
19360,248,14,694,4909
19361,429,75,289,8902
19362,530,23,154,5446
19363,594,81,421,9166
19364,727,28,934,9105
19365,896,10,231,3782
19366,631,84,552,7211
19367,993,49,73,553
19368,911,56,274,8482
19369,507,60,844,2383
19370,550,24,674,1716
19371,886,36,387,7916
19372,616,9,904,5763
19373,624,21,351,1356
19374,240,12,534,269
19375,194,90,520,9590
19376,451,54,854,5038
19377,301,56,606,6006
19378,664,25,806,1816
19379,18,6,530,3791
19380,63,5,226,6555
19381,730,33,518,5589
19382,287,28,342,9374
19383,404,18,366,1328
19384,862,79,179,1050
19385,671,71,637,6702
19386,981,70,365,8470
19387,789,5,338,3014
19388,773,62,587,8913
19389,900,37,730,8804
19390,318,72,29,5484
19391,185,46,324,1581
19392,85,30,564,1955
19393,376,30,736,8327
19394,173,99,20,8971
19395,657,99,272,2156
19396,405,62,261,6276
19397,758,46,992,8066
19398,314,17,828,9425
19399,253,78,664,5792
19400,456,12,47,8738
19401,450,15,669,6059
19402,971,17,464,4229
19403,779,75,459,8983
19404,577,88,171,4573
19405,73,27,649,6000
19406,615,85,667,1004
19407,176,44,292,9921
19408,608,95,259,2916
19409,734,53,773,4566
19410,86,35,41,4381
19411,47,43,91,5932
19412,313,21,372,2644
19413,113,11,182,5829
19414,742,42,392,9848
19415,820,8,835,8531
19416,546,86,534,6158
19417,80,71,281,2476
19418,37,91,305,7456
19419,139,95,697,2021
19420,984,43,70,8472
19421,640,99,199,7624
19422,653,26,174,9446
19423,787,29,289,5283
19424,39,6,587,9585
19425,156,33,357,1819
19426,233,66,412,1125
19427,285,77,447,1157
19428,181,82,108,7423
19429,549,87,504,2276
19430,821,62,403,7955
19431,941,3,857,875
19432,365,18,367,4949
19433,601,89,947,7710
19434,971,78,303,7872
19435,989,65,555,8889
19436,160,98,937,3857
19437,510,53,833,3105
19438,882,57,363,2296
19439,666,35,446,7165
19440,144,75,381,9082
19441,170,6,789,1389
19442,630,61,408,5415
19443,391,38,778,1985
19444,886,11,988,1333
19445,892,98,758,7822
19446,348,93,206,5824
19447,874,29,267,2698
19448,518,78,976,155
19449,415,72,816,4758
19450,786,23,664,6594
19451,317,1,740,6297
19452,892,57,323,5000
19453,665,56,165,1289
19454,624,53,538,5829
19455,143,77,485,6022
19456,699,10,679,5069
19457,936,53,894,1986
19458,427,97,642,6682
19459,890,68,565,5449
19460,340,4,630,8190
19461,318,14,129,6855
19462,328,54,522,2252
19463,513,78,776,9229
19464,42,82,448,1021
19465,144,56,840,2085
19466,100,49,450,3165
19467,953,15,777,5620
19468,417,97,890,1933
19469,316,35,427,5235
19470,309,80,521,2710
19471,896,39,165,5112
19472,255,21,274,4221
19473,755,66,508,9317
19474,834,12,934,9760
19475,111,30,322,1757
19476,560,2,953,9205
19477,501,76,632,6423
19478,228,97,152,6153
19479,123,57,12,3122
19480,76,100,112,1466
19481,327,91,223,5336
19482,709,78,872,5959
19483,812,99,295,1791
19484,50,93,63,6887
19485,549,99,454,6674
19486,147,15,3,5825
19487,602,94,629,6738
19488,702,87,663,8213
19489,191,91,701,2934
19490,807,86,934,5699
19491,404,76,913,8956
19492,392,24,992,3407
19493,380,18,35,3836
19494,801,28,32,1792
19495,626,50,35,7676
19496,856,91,837,2561
19497,627,43,742,4616
19498,759,11,489,7921
19499,807,25,590,4492
19500,250,11,301,7955
19501,898,63,64,1042
19502,242,83,347,8528
19503,3,62,643,9578
19504,346,21,973,8591
19505,304,26,169,3991
19506,767,72,302,4744
19507,678,37,632,9399
19508,132,57,366,4684
19509,929,57,670,7321
19510,451,72,968,1405
19511,791,81,19,6348
19512,598,13,577,4784
19513,180,62,396,2851
19514,267,65,767,246
19515,362,28,696,9476
19516,708,12,505,1828
19517,201,11,677,5529
19518,329,95,184,5782
19519,679,30,902,5384
19520,823,2,909,2618
19521,214,63,505,1934
19522,802,60,855,8953
19523,197,45,302,506
19524,517,4,208,4237
19525,291,1,570,8618
19526,406,78,732,7696
19527,41,22,761,6474
19528,194,45,769,4072
19529,395,13,68,4054
19530,387,27,148,8618
19531,646,96,71,659
19532,341,28,481,6744
19533,61,21,174,2340
19534,994,29,795,6269
19535,391,88,417,9255
19536,828,31,43,4051
19537,749,15,777,2799
19538,806,84,665,5706
19539,606,44,657,5134
19540,832,50,164,2235
19541,27,31,915,16
19542,717,13,605,1347
19543,411,93,228,8035
19544,811,97,908,3218
19545,394,51,362,9891
19546,450,52,187,1933
19547,176,66,32,4734
19548,732,58,407,2011
19549,750,68,744,3538
19550,978,67,672,9525
19551,113,63,72,5626
19552,806,17,782,670
19553,418,81,467,7707
19554,934,49,43,8988
19555,934,23,450,8817
19556,382,56,15,5611
19557,441,64,927,3009
19558,454,46,948,7509
19559,50,81,618,5534
19560,509,19,481,5491
19561,883,70,478,5622
19562,850,82,750,1267
19563,949,58,888,487
19564,723,59,932,3841
19565,41,93,832,2199
19566,760,3,575,1155
19567,980,36,339,1566
19568,956,30,735,9078
19569,591,25,895,1640
19570,577,7,378,8668
19571,529,33,355,6897
19572,929,7,924,1494
19573,368,18,899,2483
19574,527,66,434,152
19575,358,56,669,5788
19576,576,55,242,6124
19577,833,73,794,5754
19578,971,27,457,8316
19579,604,26,125,7603
19580,166,86,334,8888
19581,576,72,30,9924
19582,338,41,458,1788
19583,75,44,773,3582
19584,806,96,579,6890
19585,846,19,213,3039
19586,861,96,456,6500
19587,399,24,862,517
19588,373,45,516,599
19589,978,3,27,5064
19590,268,86,993,5373
19591,134,91,638,3060
19592,995,52,627,9788
19593,379,75,415,1866
19594,270,48,122,9574
19595,327,47,175,8877
19596,515,2,35,1402
19597,836,70,161,8499
19598,12,93,764,3801
19599,96,69,164,6363
19600,707,41,315,7060
19601,82,57,272,8171
19602,502,24,536,9518
19603,316,100,795,9243
19604,539,8,470,5715
19605,119,54,79,8662
19606,453,36,535,5734
19607,411,3,635,6137
19608,646,2,38,1150
19609,92,21,37,9621
19610,128,18,867,854
19611,421,47,244,6220
19612,738,3,920,5406
19613,64,39,484,2503
19614,665,15,26,6527
19615,668,2,673,7370
19616,940,83,196,1832
19617,783,77,974,7140
19618,728,99,206,4907
19619,36,85,680,7116
19620,733,66,679,4300
19621,907,68,90,5821
19622,833,4,293,4440
19623,515,58,173,3892
19624,495,70,96,3265
19625,281,12,299,2405
19626,80,32,32,3513
19627,770,11,555,7503
19628,92,17,933,4718
19629,610,85,512,2136
19630,268,37,903,5356
19631,948,98,819,5063
19632,15,93,811,2492
19633,775,43,171,4497
19634,621,32,203,6462
19635,786,53,590,2979
19636,931,58,916,615
19637,915,8,451,3800
19638,42,2,729,1128
19639,456,27,9,26
19640,700,81,191,8585
19641,50,94,990,5707
19642,183,63,6,5387
19643,592,21,157,5742
19644,474,38,577,2865
19645,359,75,477,4693
19646,451,55,288,7461
19647,664,88,728,2938
19648,600,7,528,6727
19649,399,35,773,3081
19650,971,35,96,6717
19651,434,82,767,7571
19652,784,16,296,106
19653,295,20,917,6854
19654,35,99,57,1939
19655,577,83,597,2468
19656,640,67,469,3275
19657,843,91,167,8233
19658,252,46,368,312
19659,396,22,968,4009
19660,980,45,426,1628
19661,868,14,88,4397
19662,568,62,357,8369
19663,477,17,581,6612
19664,984,10,608,4973
19665,548,76,802,385
19666,389,77,109,7736
19667,859,81,256,4500
19668,966,99,131,5769
19669,975,17,651,9362
19670,670,28,197,7104
19671,708,51,528,6183
19672,431,14,282,1365
19673,872,76,960,4633
19674,394,41,86,4862
19675,118,50,825,8964
19676,319,55,740,839
19677,986,6,723,6459
19678,61,15,283,8827
19679,242,83,12,4184
19680,600,9,709,9913
19681,758,24,644,7627
19682,988,80,584,7024
19683,265,9,263,3001
19684,32,54,552,1873
19685,261,71,228,1263
19686,855,77,616,6645
19687,612,25,939,2312
19688,756,40,677,241
19689,25,80,926,324
19690,595,58,458,392
19691,38,72,635,2174
19692,776,86,924,3237
19693,795,65,414,3483
19694,439,31,746,6978
19695,846,21,322,1386
19696,953,72,779,1905
19697,252,89,756,2153
19698,501,28,312,5572
19699,645,42,738,1268
19700,86,17,354,9797
19701,494,87,209,535
19702,234,25,45,1746
19703,966,41,772,7135
19704,385,90,397,4501
19705,845,100,977,2469
19706,240,74,362,6008
19707,27,19,307,8634
19708,208,95,989,9571
19709,205,56,917,4437
19710,716,89,461,732
19711,70,90,98,8043
19712,517,28,400,4918
19713,305,47,432,334
19714,127,52,889,4385
19715,670,64,376,9001
19716,481,25,265,2832
19717,444,9,51,2801
19718,728,10,662,519
19719,89,63,876,8496
19720,384,41,838,8230
19721,135,22,680,6852
19722,214,46,49,2820
19723,290,65,332,8668
19724,202,59,822,5686
19725,186,15,163,9751
19726,341,60,766,3594
19727,61,72,350,9663
19728,698,9,819,9751
19729,917,8,118,652
19730,72,6,65,6412
19731,611,1,142,4783
19732,482,51,489,1500
19733,735,15,267,332
19734,693,72,819,2588
19735,809,24,695,8208
19736,21,62,487,5486
19737,774,33,377,5717
19738,13,85,34,4155
19739,276,35,305,3953
19740,162,76,197,445
19741,209,65,495,2883
19742,437,31,49,3529
19743,88,21,751,7446
19744,839,36,124,3559
19745,359,38,792,5522
19746,551,56,497,8169
19747,693,46,271,2319
19748,528,20,236,6695
19749,27,43,344,4399
19750,588,55,436,3757
19751,27,11,882,1535
19752,495,2,42,6285
19753,864,96,420,5971
19754,255,95,764,1987
19755,595,72,239,8932
19756,797,93,674,2752
19757,709,55,508,7529
19758,228,69,30,4395
19759,982,45,871,1108
19760,831,7,523,9285
19761,120,51,33,7535
19762,440,63,416,1859
19763,254,6,71,8396
19764,450,84,161,7529
19765,731,75,241,9228
19766,293,8,1,25
19767,15,57,999,9642
19768,884,50,394,2402
19769,26,4,26,1732
19770,926,94,990,7709
19771,352,12,484,209
19772,122,3,285,616
19773,165,35,643,6372
19774,518,100,93,3760
19775,878,100,404,793
19776,515,72,963,4378
19777,928,13,527,929
19778,257,63,991,7306
19779,569,98,167,1235
19780,700,22,115,9102
19781,810,91,136,2827
19782,244,66,11,7585
19783,252,83,898,8409
19784,195,53,190,8878
19785,558,79,233,6501
19786,255,11,1,4954
19787,661,71,903,524
19788,30,84,325,5190
19789,372,49,699,9571
19790,526,4,413,8498
19791,54,57,7,4306
19792,719,45,135,3206
19793,927,76,244,8513
19794,880,60,772,2448
19795,850,87,81,3149
19796,258,86,983,3308
19797,897,80,400,3122
19798,505,25,893,1344
19799,338,77,764,7376
19800,517,29,806,8812
19801,535,64,525,6958
19802,62,62,74,4006
19803,183,58,136,6174
19804,717,20,952,584
19805,585,60,941,4712
19806,942,73,318,9075
19807,525,65,255,6991
19808,545,95,854,2322
19809,405,96,993,4686
19810,458,72,989,1380
19811,333,76,283,2851
19812,970,78,135,4652
19813,75,64,189,8152
19814,507,26,420,5687
19815,579,71,572,9487
19816,713,33,739,4929
19817,58,55,505,5845
19818,201,55,549,5601
19819,894,46,433,2753
19820,96,3,612,5421
19821,232,18,471,4733
19822,786,42,371,620
19823,550,51,567,2067
19824,777,66,556,2788
19825,94,1,711,6226
19826,19,72,514,501
19827,608,75,933,2528
19828,657,87,892,6633
19829,565,61,262,2263
19830,806,53,556,2005
19831,436,95,134,5938
19832,62,30,576,8477
19833,699,70,937,1247
19834,100,21,131,9852
19835,393,16,584,4844
19836,887,7,674,8078
19837,711,47,163,836
19838,684,67,697,253
19839,807,27,479,4599
19840,970,25,69,6821
19841,323,13,19,3327
19842,727,96,481,6486
19843,387,7,721,3686
19844,355,35,502,3605
19845,914,70,306,5076
19846,77,65,359,7510
19847,348,85,304,6878
19848,860,74,966,6437
19849,724,61,672,4287
19850,730,7,488,4259
19851,68,18,649,1595
19852,931,47,698,2649
19853,599,89,108,7363
19854,906,81,906,1226
19855,80,19,394,6674
19856,333,12,883,8408
19857,81,50,37,8042
19858,831,3,397,1726
19859,476,66,105,2479
19860,764,86,997,7565
19861,7,89,174,4388
19862,540,34,420,8645
19863,469,35,361,624
19864,708,74,629,4906
19865,923,100,865,9637
19866,280,37,474,1970
19867,761,48,4,8065
19868,384,44,145,8907
19869,117,69,203,8772
19870,558,65,190,5623
19871,874,11,14,103
19872,100,64,68,1744
19873,644,32,752,2758
19874,93,18,796,2929
19875,872,78,468,6179
19876,308,83,908,3084
19877,41,39,867,5163
19878,157,49,685,9524
19879,998,5,921,3439
19880,546,56,914,4120
19881,187,10,851,8364
19882,851,96,206,2481
19883,461,70,198,4553
19884,364,85,687,174
19885,399,14,407,9641
19886,269,87,358,4874
19887,973,54,210,4637
19888,185,80,496,4058
19889,315,37,675,3647
19890,194,93,856,9718
19891,157,39,506,3249
19892,612,34,573,2736
19893,507,9,560,6592
19894,840,55,49,9342
19895,223,57,715,9864
19896,944,21,719,6982
19897,325,15,613,6140
19898,31,69,890,1449
19899,828,46,801,9634
19900,500,34,650,9291
19901,650,67,342,7599
19902,884,55,706,2089
19903,580,99,723,4263
19904,327,24,193,894
19905,214,16,883,2539
19906,686,97,708,6580
19907,283,84,905,4875
19908,271,25,854,7610
19909,425,22,615,5745
19910,640,21,643,1149
19911,114,43,154,1880
19912,504,45,23,7674
19913,525,16,229,4269
19914,651,42,975,9965
19915,238,38,625,7660
19916,437,35,106,1070
19917,836,14,647,6894
19918,392,93,409,8222
19919,643,55,659,3753
19920,37,63,283,6824
19921,946,37,190,7719
19922,356,59,239,9837
19923,863,40,892,6660
19924,882,70,8,7444
19925,800,10,764,3862
19926,19,91,280,4751
19927,260,42,178,7039
19928,897,54,181,7966
19929,583,82,79,4140
19930,287,80,242,4318
19931,340,21,722,3387
19932,493,7,820,6615
19933,731,54,751,1705
19934,218,71,168,3718
19935,105,79,829,9884
19936,754,32,404,7143
19937,795,3,540,7601
19938,796,72,470,2985
19939,494,83,441,107
19940,129,48,516,3355
19941,314,55,99,8817
19942,474,5,274,5739
19943,856,20,159,315
19944,228,18,962,5151
19945,380,9,709,6686
19946,383,63,572,2119
19947,545,5,703,2907
19948,569,71,528,4808
19949,831,5,927,3665
19950,740,42,748,8739
19951,264,78,413,8901
19952,647,29,301,1986
19953,105,76,413,9904
19954,463,45,808,1786
19955,536,38,107,355
19956,518,44,417,5184
19957,329,62,79,6235
19958,839,98,90,5664
19959,781,43,889,1708
19960,759,92,982,6838
19961,625,95,749,4282
19962,535,94,11,5708
19963,631,37,493,6143
19964,373,9,81,6750
19965,369,24,18,7524
19966,450,17,847,9118
19967,42,19,243,7536
19968,831,37,628,9119
19969,784,64,419,6998
19970,917,99,121,5109
19971,994,58,441,5807
19972,333,15,57,8563
19973,375,8,465,2962
19974,638,64,667,3954
19975,840,27,372,2401
19976,993,61,487,4155
19977,394,47,712,3968
19978,189,86,478,8879
19979,902,84,86,9784
19980,335,44,501,8308
19981,537,43,498,1838
19982,968,43,457,7023
19983,872,14,314,3495
19984,434,69,133,3094
19985,948,17,832,4657
19986,11,82,570,4834
19987,51,3,389,4845
19988,826,55,640,1688
19989,791,12,13,9566
19990,849,57,713,8126
19991,115,29,832,5268
19992,903,7,657,3592
19993,197,33,845,9099
19994,369,9,301,1807
19995,21,77,349,2143
19996,155,29,782,2743
19997,410,18,876,3550
19998,355,34,247,2500
19999,632,81,185,9766
20000,455,91,95,4013
20001,18,10,216,8690
20002,651,62,804,9523
20003,845,7,812,8200
20004,151,43,386,6089
20005,62,70,287,5323
20006,260,71,388,1479
20007,463,11,548,5310
20008,836,15,420,7760
20009,818,46,764,1814
20010,264,40,613,1497
20011,74,8,103,8620
20012,801,3,596,2406
20013,372,84,293,9134
20014,939,21,330,4854
20015,832,66,583,5929
20016,695,2,365,5215
20017,600,70,258,8892
20018,212,38,629,2755
20019,328,39,218,7376
20020,737,15,2,686
20021,15,97,303,4051
20022,420,69,846,1106
20023,955,20,251,7062
20024,67,86,297,8948
20025,701,7,624,7552
20026,794,92,733,9107
20027,287,59,8,274
20028,561,24,246,1054
20029,789,33,347,7801
20030,62,43,167,9623
20031,854,75,277,4759
20032,45,78,611,5630
20033,603,94,852,5688
20034,658,9,607,708
20035,972,29,418,9541
20036,247,35,1000,7694
20037,706,41,124,4561
20038,522,65,145,2029
20039,852,56,677,5561
20040,989,66,762,4009
20041,30,68,324,7792
20042,1000,83,299,7028
20043,57,19,936,9660
20044,722,47,588,6239
20045,677,23,527,8707
20046,497,7,731,1543
20047,556,100,127,2440
20048,707,12,959,8204
20049,44,33,746,4027
20050,360,27,817,256
20051,239,63,53,2862
20052,900,66,898,7107
20053,594,53,10,7242
20054,193,84,394,587
20055,891,2,303,4929
20056,316,76,836,1898
20057,771,67,835,4126
20058,704,79,78,2643
20059,3,57,736,6509
20060,281,8,179,1910
20061,51,98,607,7386
20062,436,71,396,6910
20063,601,33,232,3043
20064,446,67,57,462
20065,493,9,192,5374
20066,801,88,880,7724
20067,993,77,214,9514
20068,626,91,809,3451
20069,710,83,601,4436
20070,89,21,68,5093
20071,181,52,663,9629
20072,633,15,51,5133
20073,82,33,93,6960
20074,587,29,334,5390
20075,894,3,375,612
20076,287,34,818,4249
20077,753,34,577,9979
20078,616,58,646,5438
20079,229,36,319,3753
20080,742,72,412,6719
20081,943,12,912,7674
20082,449,53,700,2111
20083,640,49,181,6956
20084,369,50,314,1316
20085,299,52,660,6737
20086,711,87,905,8855
20087,67,80,403,9289
20088,652,16,560,832
20089,585,73,537,2117
20090,647,70,914,2019
20091,571,79,308,3678
20092,91,98,840,485
20093,251,3,51,7415
20094,779,35,547,2540
20095,948,59,334,2137
20096,721,25,548,3851
20097,98,98,924,3963
20098,57,25,539,5674
20099,456,42,212,378
20100,293,96,991,2037
20101,908,44,987,3505
20102,206,27,600,1557
20103,501,77,103,336
20104,772,84,143,1622
20105,667,35,238,959
20106,224,96,329,5370
20107,874,20,772,4982
20108,278,84,816,5751
20109,723,59,706,4732
20110,163,67,3,5441
20111,975,57,673,6523
20112,603,91,601,1949
20113,840,87,564,8713
20114,679,31,611,3326
20115,408,87,59,496
20116,141,28,953,6888
20117,382,8,253,1077
20118,791,91,764,1118
20119,307,83,47,8009
20120,692,70,658,6297
20121,112,91,433,3873
20122,190,25,369,6316
20123,845,59,106,3644
20124,363,54,796,833
20125,447,71,55,6190
20126,123,31,865,9509
20127,974,12,335,4202
20128,763,22,187,7789
20129,119,11,398,8630
20130,960,64,315,8672
20131,370,54,173,7662
20132,391,86,657,9174
20133,554,37,876,8187
20134,961,69,39,3310
20135,381,38,496,2260
20136,157,94,753,936
20137,16,32,359,747
20138,451,67,537,4414
20139,827,36,168,9444
20140,833,13,642,2190
20141,31,81,595,8693
20142,104,57,833,7692
20143,984,81,406,8202
20144,478,24,96,2365
20145,680,17,507,1126
20146,491,100,54,1595
20147,545,26,802,9788
20148,228,47,599,556
20149,594,60,365,378
20150,876,7,515,455
20151,140,36,637,5239
20152,205,83,751,7684
20153,136,48,458,5551
20154,13,3,96,8573
20155,907,18,674,517
20156,627,55,516,4886
20157,973,29,913,1805
20158,908,97,603,1382
20159,892,82,995,4950
20160,24,14,466,2806
20161,611,90,49,1389
20162,520,42,137,6871
20163,637,91,767,8181
20164,904,58,905,6653
20165,632,18,670,5268
20166,691,65,515,6210
20167,863,29,212,8456
20168,283,31,511,4913
20169,725,94,17,8483
20170,947,40,166,5153
20171,381,83,386,6715
20172,489,11,37,8150
20173,367,28,260,5247
20174,6,75,9,6257
20175,26,100,545,6037
20176,848,85,829,121
20177,146,67,51,9765
20178,686,40,123,7057
20179,271,72,334,2282
20180,783,53,575,7217
20181,401,75,322,2129
20182,97,32,13,2892
20183,373,53,189,9478
20184,720,86,692,138
20185,60,41,874,3355
20186,107,97,56,1407
20187,933,5,769,726
20188,339,5,918,8776
20189,873,27,795,9905
20190,880,61,282,203
20191,815,12,563,1389
20192,756,92,362,341
20193,377,5,477,2765
20194,712,96,342,2436
20195,554,3,626,1307
20196,516,84,638,2086
20197,713,22,841,9155
20198,734,54,201,2286
20199,291,95,341,2593
20200,688,6,552,6985
20201,242,80,328,1716
20202,380,4,159,8991
20203,747,14,941,9318
20204,674,57,969,6901
20205,379,57,109,6292
20206,972,81,883,508
20207,714,91,125,6481
20208,189,18,121,921
20209,574,79,491,1986
20210,434,32,815,2499
20211,745,54,724,1281
20212,75,13,104,433
20213,391,54,509,1350
20214,375,35,79,4709
20215,528,32,347,917
20216,820,1,384,8589
20217,887,45,820,920
20218,505,15,296,8893
20219,522,56,561,7246
20220,658,58,634,130
20221,244,15,564,4470
20222,195,14,416,8156
20223,377,16,292,2120
20224,110,26,546,8748
20225,38,94,410,7997
20226,655,8,544,5765
20227,850,71,28,1947
20228,830,15,537,3551
20229,938,45,738,1659
20230,946,71,646,4971
20231,603,67,11,2522
20232,622,44,797,554
20233,147,42,599,1928
20234,706,55,820,9172
20235,55,76,358,6274
20236,483,38,617,3466
20237,384,91,601,8403
20238,445,52,616,9719
20239,136,98,565,6034
20240,421,17,420,961
20241,571,69,793,1489
20242,752,3,902,5950
20243,366,86,446,6744
20244,376,72,973,5917
20245,860,42,309,4225
20246,369,70,374,1344
20247,959,72,107,3181
20248,473,3,778,7854
20249,755,58,290,6477
20250,174,7,911,7537
20251,981,57,423,7848
20252,204,22,704,248
20253,932,59,226,3014
20254,163,69,384,1423
20255,857,36,992,9146
20256,396,73,896,9091
20257,851,16,743,4128
20258,404,97,51,8304
20259,99,3,435,6272
20260,201,94,654,2629
20261,536,32,373,3086
20262,72,37,538,6169
20263,641,95,862,1385
20264,447,90,387,693
20265,186,27,488,779
20266,431,46,964,5272
20267,573,9,522,7555
20268,368,79,128,8795
